001, 0.06434595358765578
004, 0.6360537661486154
006, 1.2991104479090707
012, 1.13095555398436
014, 1.4396424531226428
018, 0.3976758619116676
023, 2.5943490531783415
028, 0.05787739235920858
056, 1.6118524721696028
076, 0.006102282064150489
094, 0.6721445478885868
118, 0.010839677581172288
120, 0.2690402521804965
122, 0.3078357505843549
129, 0.21773781760435645
137, 0.0006926696132688793
147, 0.01460145563987706
157, 1.5621168500888025
159, 0.06282894031516914
160, 0.06336193302895907
162, 0.41314638738910364
167, 1.430604669133353
171, 1.2991104479090707
177, 0.5833391109245628
187, 0.5809846620783974
222, 0.061648435984410964
223, 0.017705552382383898
225, 0.7565893926088378
232, 0.05452400802164482
233, 0.01009337592229145
234, 0.006599899537760661
235, 0.01140028632247036
245, 0.04134707454705636
247, 0.004246116887484701
249, 0.0006503125970524142
252, 0.004629686126687309
260, 0.004368480729936347
264, 0.05540795529907834
265, 0.429697929880636
266, 0.017036369463246766
267, 0.010899480178678861
268, 0.13438561892552345
269, 0.0013773613573309846
272, 0.004663981950715936
273, 0.03683714947947496
275, 0.08407277716272672
277, 0.007100390812523695
278, 0.03358584848965177
279, 0.00288629211361897
280, 0.0051207891870542555
281, 0.0028868470943135783
291, 0.0287025256039972
298, 0.003188674059213078
299, 0.003913736244049151
303, 0.003503898993655594
304, 0.002799369685426742
307, 0.0019823425603550573
308, 0.0036909390395474854
309, 0.006994772679442808
311, 0.0335010638723142
318, 0.031489926829101865
320, 0.05423422875225398
331, 0.004254446371637375
332, 0.034143340926093904
333, 0.001476631309220659
334, 0.010272497727796991
462, 0.0008927357814620935
482, 2.0413336432501628
492, 0.0036724137762747283
001, 0.11115253901494197
243, 0.00290503497534432
428, 0.11273343995688938
001, 0.11995157667021461
349, 0.00021583826232275097
001, 0.10490952244549942
019, 0.011917079729717837
311, 0.023421962759775698
315, 0.027113160349909397
001, 0.14891099741769848
008, 0.32861177133325875
010, 0.32115742136554776
082, 0.034689852983996586
156, 0.008935166771360638
184, 0.18443248646723348
197, 0.0517456958100798
207, 0.09669416744410655
209, 0.12745326049536834
219, 0.24980334881979582
222, 0.027601424622266498
223, 0.015742543604045398
229, 0.17197259144110294
232, 0.07226761345566197
233, 0.04885108680449362
234, 0.034945157107369236
235, 0.06659124459013903
236, 0.13011527610982077
237, 0.050619630567306464
240, 0.011550885372591479
241, 0.03787016702795769
242, 0.023607078632104997
243, 0.0075006379187887075
244, 0.008344306006196657
246, 0.014759013863301168
247, 0.007543373518055694
249, 0.0020229917124605177
251, 0.02822168137552638
264, 0.049264893490394264
267, 0.006466081082945343
274, 0.03727393343152708
276, 0.021099096564536676
277, 0.018878175504120104
278, 0.0738046982316998
279, 0.012797641037407244
281, 0.020439753819637974
282, 0.012003476850083504
283, 0.021924860695277038
284, 0.054267705008026024
285, 0.09697684411677181
286, 0.043485261004800574
287, 0.05169939454695414
289, 0.005147013573949014
290, 0.01588156448047673
292, 0.004343251286552343
298, 0.0018905576778805457
301, 0.00992882624362726
303, 0.002596532684676192
304, 0.002489004487683756
305, 0.16441980683230362
307, 0.002936713428100385
309, 0.004838926830732803
310, 0.010755742224971856
311, 0.021322995758721337
313, 0.019805259616773273
314, 0.1363205351298531
315, 0.009905977653771929
322, 0.04058398834677925
323, 0.016427067998483143
325, 0.011402672249481296
326, 0.03235474825474561
328, 0.018812643969784076
331, 0.04491214651707597
332, 0.10421705154117308
333, 0.016022338013024738
334, 0.07629057622448239
335, 0.01611744828939953
338, 0.0017013707409683722
339, 0.0026391503543799974
340, 0.0019046874487613505
344, 0.001422260314590424
345, 0.003628559311634647
348, 0.0014884095133342818
349, 6.89691044217631e-05
351, 0.00154366840713417
353, 0.0033119004613225665
359, 0.0026628403851906386
361, 0.003200174825754585
362, 0.004141629250094031
363, 0.001498107178609066
364, 0.0018291634323811567
365, 0.0008914290376497173
369, 0.0038670518679204667
372, 0.001508994030217355
377, 0.0014745672939553037
384, 0.011556605515512342
001, 0.072269392910239
027, 0.0011962486974284548
043, 0.0008819156664060992
076, 0.018393638312935983
115, 0.18734762895024867
119, 0.0757854221016124
125, 0.5683194224523067
143, 1.0114012116395268
181, 0.005496026685727414
189, 0.03206179491489703
223, 0.13170272507144554
248, 0.06070542423014811
249, 0.0016351923020193134
